Class,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Id,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis
2,9.72,85.72,936145262.7,2.516909195,35,12.84693366,446.72,27.45368577,-64.28,511,15.01704319,67.76103786,2.285352698,839925254,0.238226248,1914.678183,33.11943335,5.571681272,1362.810268,73.96781579,9.766302992,1.463219721,0.733621469,0.739127903,1.579701555,0.892491268,0.09464157,4.333102237,-0.217583577,0.782140365,0.690586,0.706996531,0.437576383,0.192101391,3.282387825,2.807380678,23989.43728,0.197972559,4.250183367,36.07771954,5.289069241,0.21312293,0.046547762,4.351610681,57523.36712,0.46186924,0.591665623,2.085565795,0.699144769,26.47631628,0.034017784,549.0882353,0.0897203,11.44439956,59.9629085,215131.3471,6186093.775,8120.094302,0.061320677,1452.664379,0.237363461,0.495151337,30.62973559,0.029242849,6.65981829,0.030017069,214021.4992,6.819870363,9395.906094,0.046084568,35.3950414,48570.52026,3.150727049,34.05156363,170.3426164,5235.86843,6.468458124,0.043752098,0.036922742,1.900998452
2,-34.14,133.86,2248453842,3.499344516,89,8.170857148,666.86,54.96323528,-118.14,785,36.81139687,93.46910609,1.215307416,2315836095,0.107289398,5553.355096,65.05994998,7.722276291,5384.480098,122.3060344,26.86734673,5.162568613,0.671509108,1.522904131,2.305230809,2.763241186,0.020038478,6.293256772,-0.170558606,0.808099623,0.493686969,0.543815161,0.434361414,0.042962722,4.302413132,8.007478835,20880.25894,0.10452515,9.698808699,71.87489767,2.25336969,0.072253333,0.030808785,4.511747096,133642.2505,0.661870381,0.776373601,0.543190118,0.838078345,61.9662698,0.025813516,1556.458893,0.067420033,22.19685278,107.6892489,40004.96162,2433548.874,1009.239878,0.03874604,7110.909382,0.308018253,0.571260268,64.84837775,0.021902134,6.660215837,0.089701745,39880.68249,7.291600497,19747.13205,0.076728416,16.92555925,27612.42865,8.972109379,68.91325516,63.36005813,3451.164238,2.121951191,0.031050018,0.096987644,9.423742552
2,40.64,156.64,2748757734,3.068149405,55,9.886846906,541.64,39.39269199,-82.36,624,23.46070132,118.4927651,1.470780453,2466231610,0.157770976,3392.180233,79.17097058,8.683700982,3636.04186,125.7075587,17.81595092,2.760342945,0.729130728,1.0816349,1.927502766,1.551325839,0.043047869,5.415625603,-0.19673958,0.813065085,0.587630802,0.619527145,0.469182217,0.100961696,3.883988166,5.144073467,19646.21124,0.142889038,6.51115849,81.08737596,3.001743081,0.049611674,0.018446064,4.423888896,79024.73776,0.567131559,0.70136685,0.872244981,0.778339272,63.90562973,0.014870554,795.408003,0.074364997,16.23587338,103.2643979,70543.17586,5187789.656,1027.14274,0.027313648,3186.741773,0.297937712,0.560787703,59.23047586,0.016308416,6.55720955,0.054634704,70208.16198,7.111731884,11689.63424,0.059710145,22.55280793,30887.29726,5.50875732,79.84959622,99.36860037,7578.308607,1.508303701,0.01763129,0.063285029,6.025199589
2,165.92,623.92,36937060153,4.853345492,175,4.504920153,1395.92,135.7120997,-180.08,1576,79.25790379,436.8206533,0.493689035,33140550797,0.047150577,36183.73078,642.3160794,24.48910644,177541.5643,1505.581295,194.4503984,24.07923115,0.777258124,3.254564291,3.228997792,12.85837899,0.005261803,8.72406097,-0.179824259,0.881213783,0.317406647,0.395287242,0.311142128,0.015974074,5.703067452,54.6324074,7627.359417,0.044862531,60.80095917,648.0848675,1.516113155,0.004674578,0.003346596,5.492426789,135790.3105,0.794956237,0.877685958,0.201140563,0.910429338,592.330832,0.003114443,1302.489069,0.029661347,92.88409758,694.4884086,2254.044862,1309618.433,4.057594287,0.004543049,16068.02578,0.365914233,0.627188305,442.5291838,0.002836717,7.520572244,0.22684396,2234.611607,7.939313587,24436.81756,0.126237576,6.773076289,9127.314385,57.97680474,644.2053694,24.24685656,14788.43872,0.057235039,0.003249697,0.211328535,145.3296831
2,34.62,250.62,6906222785,3.863480538,109,9.512769514,1097.62,71.26719505,-202.38,1300,46.10190591,186.9822848,0.770944821,6196379085,0.088242866,9887.666891,263.0613786,15.94159208,18099.69592,128.1073868,45.5773571,9.876465734,0.635269935,1.97232158,2.60020515,5.807872223,0.014877656,6.951557652,-0.156410719,0.79858023,0.43709729,0.497005014,0.401423179,0.037093405,4.63466273,13.86345571,13417.88342,0.083658059,17.55923295,266.5769784,1.952725105,0.010123316,0.005726756,4.773191676,113969.0495,0.704368098,0.811296574,0.393352067,0.862462457,229.9240178,0.005079711,1207.213182,0.049856,45.20971573,299.1785744,13559.11749,3989332.525,48.49024585,0.008385404,8086.893615,0.333975948,0.597717616,194.2296048,0.005038743,7.039218046,0.12258205,13492.56777,7.433925925,17275.03688,0.087453929,12.84944955,17430.87813,15.89950307,266.4546835,47.73370019,12728.05015,0.210953308,0.005515967,0.126050325,37.23711549
2,164.74,452.74,22346878799,4.259758358,144,4.83704333,1159.74,92.00447071,-171.26,1331,60.48447067,344.9471405,-0.105211195,20051826319,0.065076092,14850.95002,437.5420424,20.5593291,24077.83406,-190.4330721,72.32324156,12.9059448,0.689617356,2.406962423,2.823390652,6.736807556,0.008554624,7.670570137,-0.164138358,0.820959024,0.376835302,0.447385335,0.363113707,0.019474524,5.063227303,21.30729659,10044.10379,0.062994384,25.14676345,438.6400629,1.680763646,0.005314298,0.003316665,5.0063358,120729.079,0.750907659,0.848754306,0.263972156,0.887396356,388.2552253,0.002988619,1277.58886,0.044337632,44.98314813,438.208676,5250.016832,2471657.582,11.85951588,0.004106407,9302.153982,0.322823321,0.586731272,265.0383166,0.002362152,7.189049307,0.153428786,5207.536656,7.574060632,20266.23821,0.107909919,8.229392213,12221.74556,23.84532651,439.955188,32.55784396,14663.82871,0.090517702,0.003254376,0.15193839,67.04589338
2,135.36,451.36,21657630467,4.297733872,133,4.208480371,1064.36,94.92196057,-166.64,1231,59.22795817,340.1750303,-0.510056622,19433364655,0.066578189,16411.65238,433.1956279,20.37008627,30323.34132,-504.1523282,83.64169507,10.64545033,0.769412289,2.201971789,2.732724577,5.475052523,0.010488965,7.595147254,-0.196429724,0.867336849,0.408489203,0.472904918,0.378308749,0.030229106,5.123517419,23.57178635,9649.458276,0.0623836,28.25450465,427.6341503,1.872897153,0.00697973,0.004091721,5.149130827,112883.5892,0.721539835,0.825235169,0.353005128,0.870816237,370.2584008,0.003658106,1033.851785,0.040818532,48.11604579,414.9032691,6729.919496,3105616.632,15.30155659,0.005339793,7614.379343,0.300630896,0.565042804,239.1214392,0.002839077,7.393479307,0.135330231,6675.317269,7.752974159,17636.20801,0.094232158,10.96481989,12460.57419,26.34736328,430.8021714,41.6994876,18833.9453,0.125017621,0.00395187,0.132957053,55.60811409
2,-46.02,213.98,3127189667,3.99648328,149,3.481051098,789.98,82.10940019,-160.02,950,60.73673448,138.3639205,0.167823866,3664675391,0.070648199,10178.51134,141.9582266,11.38722515,8883.690409,-39.11036288,55.55650687,6.404744756,0.792134316,1.684827907,2.44154927,3.494420776,0.011461025,7.011981308,-0.227407325,0.90569007,0.47131335,0.525484001,0.419052826,0.024742061,4.852951963,15.49031291,9015.469132,0.069975878,16.81013411,147.3266023,2.107275485,0.033004842,0.015072696,4.943000203,87709.00957,0.676202308,0.788806017,0.470582341,0.847562466,126.9163959,0.012825491,977.3483551,0.055055676,29.09523694,172.7655475,15215.67508,1941978.959,230.0772213,0.021042117,5948.590694,0.335094113,0.598232139,108.8046604,0.012823457,6.797943642,0.108677286,15131.00647,7.760415888,12895.05349,0.078943185,16.69726468,11540.10079,16.36965206,143.3394451,58.83091107,6985.025486,0.983329668,0.015142755,0.113991144,19.19678432
2,33.88,202.88,3434261590,3.382655973,77,3.175234877,332.88,50.15433084,-79.12,412,33.14654932,139.6233664,-0.430448222,3537180441,0.115778642,4208.38037,97.042082,9.592510049,1702.33002,-50.45699971,22.616915,2.524964429,0.79602104,1.060388967,1.909671099,1.324187563,0.031435907,5.764126808,-0.264195527,0.886848595,0.593289275,0.626382738,0.446681643,0.084937434,4.238453267,6.285469856,12969.92011,0.107110707,7.429176263,94.58816395,3.60686869,0.061137949,0.018565345,4.736081548,69886.05303,0.55818111,0.686908004,1.211972938,0.768337646,71.69740093,0.014883683,553.8666885,0.090708596,9.954568429,83.47690796,68046.27186,6842615.043,774.504156,0.025559498,1340.257452,0.219498436,0.472054589,39.60208053,0.011791425,6.781608328,0.034660884,67213.89361,7.524102625,10472.3711,0.059446715,24.71554817,20396.02871,6.812944917,95.75309938,108.2623124,10624.05876,1.576952911,0.017614962,0.047575769,4.137656815
2,12.4,124.4,1809520454,2.997688121,54,20.04296307,758.4,37.84728132,-89.6,848,23.12937223,93.08575475,2.450732913,1623532146,0.162019621,3321.726756,59.13804363,7.466530953,6001.138487,170.9039427,16.34613692,2.790819298,0.704240415,1.115320119,1.933447637,1.522721062,0.041288587,5.356842854,-0.167541862,0.775015424,0.56857994,0.603252399,0.482301474,0.086739087,3.788204265,4.784239054,22832.34537,0.150232288,6.399349317,61.4429857,2.61749319,0.061393132,0.027062934,4.23995221,91089.28565,0.594254086,0.727303066,0.675285094,0.797123205,49.66575705,0.022488666,977.0649391,0.076261703,22.73860223,95.01381517,56628.01998,3175811.244,1100.849911,0.044053787,4127.21152,0.322136397,0.584441915,58.30796137,0.027266263,6.470251035,0.061350751,56362.33914,6.905584809,13672.84222,0.065472927,18.34664197,33834.88152,5.401407869,60.56940028,83.79668825,4924.996586,1.713702858,0.025599268,0.070645496,5.848010314
2,26,301,8452159396,4.176545329,140,4.96376707,1120,86.58476495,-156,1276,58.36373589,208.7619108,0.305913764,8705455921,0.067515274,12900.93112,230.4170499,14.70659701,19878.58228,56.28445952,66.016354,9.497766754,0.745087582,2.094194305,2.669738487,4.9267964,0.009383754,7.460253407,-0.186637413,0.86482243,0.406027287,0.472439566,0.383114943,0.022331177,5.014098112,18.87853019,10638.89028,0.065981074,21.81410402,234.4022984,1.787944694,0.014895892,0.00894061,4.98451723,118166.5133,0.727308617,0.831310559,0.312530028,0.875385463,206.6473865,0.008009295,1173.937089,0.046448409,40.90880591,263.8221888,8657.606829,1965049.005,45.21458297,0.013486326,8280.147503,0.327615237,0.591438438,164.247533,0.008084936,7.103789264,0.130319327,8598.724858,7.637954446,19135.01166,0.098665104,10.02755001,13093.84464,20.7274044,231.7422798,39.0357432,8236.582101,0.285630855,0.00868904,0.134166392,34.80694599
2,-15.7,167.3,2838756832,3.583159911,84,11.5562251,836.3,65.27783843,-139.7,976,36.34287076,118.3170284,2.411847526,2546980312,0.11496141,9629.351422,90.96523527,9.033441256,25102.17044,740.7660223,45.69639102,8.263217237,0.681674798,1.772352609,2.481087017,4.885713344,0.024706745,6.429106153,-0.163861647,0.772079936,0.485974134,0.536160946,0.41403528,0.072325784,4.381544181,13.48990207,16423.33138,0.103996939,17.71165728,107.2903418,2.337465573,0.044059522,0.017994743,4.649943181,107097.6733,0.668633208,0.776740086,0.597065736,0.840344875,94.95745117,0.015003176,1114.881019,0.051374638,38.40545666,193.9276531,43241.61006,2353806.878,858.5212721,0.017484658,6715.158334,0.309440041,0.57383351,119.5636233,0.009788507,7.055964832,0.107015346,43154.29124,7.298462829,15189.30505,0.074903863,19.29060463,23312.33455,15.49270445,99.26434038,65.59533297,4246.163662,1.282511846,0.01825612,0.109302942,18.83168946
2,-16.94,199.06,2834167016,3.854905169,126,5.71415952,813.06,73.06113027,-131.94,945,51.22541794,138.235689,0.881334901,3321289471,0.082507339,9063.909102,122.8824539,10.60678618,10820.91509,197.6326812,47.58369275,6.073063338,0.770321035,1.51777217,2.314309006,3.664417976,0.016437138,6.674310232,-0.244181486,0.904818471,0.518599462,0.563405152,0.432093395,0.036346223,4.707684333,13.41418902,8935.479727,0.080032567,15.81166926,130.3588096,2.549072826,0.039765178,0.015424076,4.96030002,71995.84954,0.635844801,0.752248204,0.696175201,0.82203829,109.8170549,0.012831063,709.8879137,0.052799399,33.57188925,181.1424321,21751.88286,2345192.801,300.5641422,0.020635287,4405.130606,0.327640804,0.591954082,114.5807464,0.012731765,6.92121825,0.090651654,21630.19464,7.816794753,10014.11869,0.067519258,21.36947705,12237.07595,14.58963127,125.4215555,76.74609446,7985.816944,1.201251044,0.015322768,0.096241304,16.22046104
2,12.52,269.52,5950474574,3.992026581,103,7.365869592,911.52,84.35900079,-132.48,1044,44.99201432,186.887612,1.836375536,8004963409,0.085337572,16280.08327,164.1199802,12.01648938,61825.26703,1604.415571,90.39333335,11.49882178,0.773055232,1.930793509,2.578234529,7.56087858,0.017674477,6.981196291,-0.225188272,0.894616083,0.491554333,0.539284953,0.409875061,0.044884784,4.853196581,25.47303878,10284.16824,0.078328525,29.97699967,181.6329975,2.396983729,0.027539135,0.011190887,5.078265901,87822.08824,0.662087453,0.768918325,0.640362781,0.838058328,159.6787521,0.009350428,893.4460713,0.040625958,52.86545638,297.9377046,14050.58062,1873637.954,121.4667315,0.010664462,7512.455075,0.341599449,0.604792342,190.1621909,0.006199422,7.137195349,0.129084517,13990.56674,7.813369536,11956.87779,0.070182239,22.08931647,14538.87676,26.13258534,169.1973188,71.20311207,8575.158168,0.829066344,0.011264643,0.124391215,34.25088655
2,78.16,351.16,13089039192,4.194438218,128,7.144086351,1211.16,86.36609571,-159.84,1371,54.81500603,254.9679642,0.496372306,12597521165,0.069497923,14148.94991,292.4906749,16.68624587,29457.79678,89.26562275,67.83019424,11.59992396,0.700960901,2.255599183,2.743694057,6.282113841,0.009519938,7.521029577,-0.168504161,0.83723541,0.387450469,0.457188103,0.371311689,0.022193992,4.997334316,19.85752955,11433.73899,0.067328897,24.23777074,297.8291553,1.720267753,0.010728992,0.006808089,4.965601775,127187.5251,0.743139411,0.843164306,0.283525423,0.883675108,264.163648,0.006165825,1233.839364,0.043897939,53.37109596,332.0224143,8146.19778,2425495.9,29.74710525,0.010134265,9577.159391,0.340739296,0.604087052,214.7337106,0.005892928,7.172227376,0.139597602,8094.882809,7.543725528,21187.1451,0.105229112,8.447482932,13992.92037,22.74056973,296.1051589,34.23080514,9695.545547,0.176365227,0.006590792,0.144033005,47.36489597
2,-12.44,171.56,2278695688,3.652242977,103,6.185801475,684.56,62.24787389,-108.44,793,42.56519662,118.1268826,1.044223667,2044484046,0.095686396,6789.887831,85.79275687,8.856025034,6738.738106,166.8211069,34.65436729,5.201218819,0.735214814,1.516472956,2.313316006,2.817310296,0.017851053,6.484713429,-0.197469318,0.851998912,0.499803445,0.549020144,0.429454715,0.039603093,4.495345832,9.963896526,11731.41591,0.093103578,11.86103794,93.17015046,2.320388659,0.05188675,0.021802481,4.68417683,83886.77735,0.658285481,0.771513482,0.582102973,0.835936786,79.85193067,0.018227628,897.8268082,0.059577094,26.0509658,138.146649,22440.21015,1824550.069,384.028185,0.026563642,4822.504313,0.320006922,0.583758311,85.62509828,0.016188356,6.750524989,0.092283575,22322.78769,7.519871378,12151.24382,0.0744101,19.02852263,15625.68421,10.94633031,89.83924777,67.20113778,5032.509838,1.530008641,0.021877493,0.100030921,12.51533972
2,20.38,114.38,780958075.3,2.627498152,53,2.856688953,208.38,30.05635624,-52.62,261,21.57462251,76.09021516,0.285617856,700688702.8,0.185301866,1371.900312,39.58431627,6.165327242,156.9474338,5.128691091,7.49020322,1.198370759,0.720703416,0.727851963,1.510746737,0.619414678,0.063158672,4.526557403,-0.251442197,0.812081345,0.680969963,0.699319373,0.444453376,0.115214211,3.448334689,2.172143495,14716.69404,0.178057737,2.46151681,41.12490937,5.821395155,0.191794799,0.032315392,4.262625509,42862.31032,0.482286954,0.613800954,2.322116296,0.704644793,29.31283112,0.022945196,332.070546,0.132351752,4.217201971,43.42805899,282924.0618,10825986.06,8624.268486,0.038731968,507.5053806,0.202273966,0.455792234,19.52023997,0.017038917,6.339727782,0.018600755,280033.7888,7.005299145,6925.872167,0.051345735,30.60779254,24994.81279,2.282276309,40.2611371,152.5153425,5762.074255,4.972410953,0.032280897,0.030150154,1.267753387
2,-53.18,206.82,3162426615,4.085062118,148,5.77678654,910.82,86.39976208,-153.18,1064,61.1763685,132.4776072,1.039880019,3705968689,0.069107727,12224.34433,120.8367765,10.39015163,19642.58976,405.4218546,62.63716173,11.11322133,0.695261291,2.301738613,2.789624796,5.56446487,0.008735867,7.475964491,-0.15551176,0.816144022,0.38280123,0.452855036,0.365430588,0.02212204,4.9349502,18.43759577,10298.06736,0.067584909,20.52205458,132.2664783,1.695476977,0.032243405,0.018494572,4.834337377,114594.9623,0.747419141,0.8455071,0.275287211,0.886301086,119.9833104,0.016318277,1357.905169,0.050242541,37.53489916,188.5291375,8051.121101,634595.998,148.6872605,0.021359782,8928.5856,0.330357998,0.594478838,120.9786745,0.012954046,6.98039337,0.149990011,8006.670736,7.434721257,19286.89664,0.107035255,9.460481316,12452.6596,19.62944785,127.9177544,34.62891804,3306.445192,0.70628835,0.018639989,0.151335313,26.7396035
2,42.42,269.42,5963502607,3.992936194,108,7.980644918,1050.42,75.18834206,-186.58,1237,46.2633046,198.6137364,1.05865681,6988479618,0.082210915,11460.19766,242.2466395,15.26249534,18807.41644,264.6247342,49.74654282,12.53618348,0.582717357,2.250051779,2.76648987,7.218073542,0.012810888,7.220713497,-0.137083776,0.761787378,0.409575892,0.4736655,0.381373773,0.031402154,4.7344991,15.57068158,9734.103677,0.07754757,20.40166981,252.0107394,1.815115261,0.01088531,0.006586453,4.836401662,92097.22565,0.728461,0.829611233,0.332137939,0.875893387,222.5682323,0.005916305,1011.618368,0.043886095,49.74588782,315.5132532,5094.889072,1273819.94,21.48946636,0.009389418,8133.620711,0.352853269,0.615498702,210.6962106,0.005939684,7.070809576,0.152477907,5051.877417,7.4344891,14246.42136,0.094237322,11.41571096,12428.31729,18.41878325,249.3091562,40.90178335,9650.331223,0.206418147,0.00636469,0.150501108,46.04998908
2,27.08,329.08,11017596763,4.443481115,161,11.35269966,1462.08,111.6920237,-175.92,1638,66.15792914,259.2164524,2.235420511,12911246206,0.059309395,28884.25618,291.6223828,16.25019489,211597.3463,3241.015455,131.9332895,21.73870539,0.703866126,2.552684627,2.875410897,14.85425742,0.008822372,7.774734177,-0.202899804,0.8881614,0.413543309,0.475051598,0.380061805,0.020584651,5.244688096,38.41799872,7700.010588,0.056818618,51.68325541,327.6362744,1.875999894,0.011217594,0.006033372,5.295243063,99513.24144,0.727919195,0.825778513,0.371481428,0.875155742,295.7119309,0.005315646,887.4247645,0.032394859,118.868434,531.3035336,5376.788895,1352950.586,25.72517737,0.006425551,10818.09907,0.39490761,0.652849873,384.6891927,0.003973411,7.351273962,0.167068165,5340.961718,7.952013791,14884.2189,0.090774591,13.02187025,9724.90214,46.28947457,313.4781453,43.60010124,10358.85181,0.251590143,0.005991996,0.163371326,82.08352017
2,46.58,337.58,9809035348,4.320393327,154,9.181207794,1308.58,96.54553766,-197.42,1506,64.0596414,243.7014331,1.168529019,11494963298,0.061870434,17570.38873,296.4719819,16.71276873,65496.66876,751.2667054,84.86407725,16.24428437,0.672750952,2.68603324,2.983351057,8.699756769,0.007028708,7.899112895,-0.144866493,0.808553149,0.351561953,0.426154337,0.340639412,0.015371283,5.125101249,25.27709041,8666.077445,0.060750119,29.80550801,310.6838691,1.593586685,0.009552151,0.006306638,5.003150073,111145.4887,0.774920109,0.86362201,0.234804718,0.900450913,282.4340689,0.00576845,1381.780116,0.042823322,59.22891632,370.4019277,3469.648557,1040962.299,13.74884132,0.008449325,11999.10227,0.371869163,0.632772141,250.6609961,0.005358505,7.052528084,0.195365762,3443.448449,7.56136002,19151.06809,0.115953234,8.381090262,10218.64468,28.20036625,306.3336663,29.04564004,7799.873016,0.157369591,0.006183144,0.189318873,69.03749615
2,22.26,277.26,8115071043,4.06720885,126,5.837518183,1155.26,79.91981875,-140.74,1296,53.12764707,186.2052152,0.849642508,7280978048,0.072705507,11321.36266,172.093529,12.68853881,15571.81728,246.0604958,55.38908004,11.0125861,0.662810981,2.343996432,2.798613365,5.264020686,0.008929595,7.48548276,-0.137656593,0.779083411,0.369611634,0.44265312,0.357640779,0.021736373,4.888725026,16.60041653,14241.56581,0.071253835,18.99463235,180.4730188,1.643926448,0.016622728,0.01016282,4.784684842,152494.8449,0.758117849,0.853954612,0.25098747,0.89180983,162.7981368,0.009119268,1834.942077,0.050805495,35.55699793,219.3611319,5944.886065,974509.6272,44.8540256,0.013213495,11926.22934,0.330210963,0.593930953,137.1054197,0.0081687,6.978253346,0.154313181,5902.891416,7.362382707,26422.97267,0.112894564,8.090938427,17016.7238,18.19086309,177.5072463,31.10387524,4753.360124,0.318871832,0.010110616,0.155896273,32.98786256
2,43.94,320.94,12048058061,4.217504701,136,5.41780446,1014.94,88.56060044,-143.06,1158,57.46092045,227.8279081,0.732938212,10809720062,0.06720887,14267.84047,222.3754606,14.36848518,27906.6309,351.5169457,74.72775023,11.04673512,0.739465869,2.187062582,2.736454663,6.02935107,0.009485996,7.536098203,-0.193539272,0.87477552,0.410425578,0.474745349,0.381936348,0.02240622,5.078683158,21.44362134,12564.44329,0.065514942,24.20897362,232.0720553,1.842407251,0.015743431,0.008501227,5.04445469,139679.8523,0.722757278,0.825965577,0.344554796,0.872890264,206.3169336,0.007483818,1377.600546,0.04326499,46.05611568,299.9369681,12892.84052,2612298.698,79.85837344,0.010981964,10584.44418,0.33241557,0.596114689,188.4126728,0.006678219,7.163404713,0.137177692,12839.69912,7.71671979,21916.30614,0.094420034,11.62219113,15600.18681,22.92406835,225.764789,42.14665575,7724.80554,0.365238017,0.008458552,0.138329389,39.52670171
2,-18.96,55.04,521563771.3,2.237380816,39,3.250964501,197.04,22.95536119,-64.96,262,16.41319633,36.9564988,-0.286065656,347134057.7,0.250915883,820.9037,21.1700282,4.486781744,68.71422259,-4.946017524,4.718993923,0.564472141,0.782880671,0.423449403,1.136383906,0.368744218,0.128637713,3.562643644,-0.366001331,0.874712051,0.801701499,0.80698711,0.340597964,0.266481852,2.969329467,1.320866516,39211.60968,0.22930072,1.606859403,21.67946795,16.97232752,1.268810762,0.072768273,4.542887477,65542.09885,0.347490188,0.448854017,9.173211395,0.586203221,12.74458834,0.044999887,473.7019658,0.150190858,3.637040402,25.80818009,1771944.826,36871785.56,116150.9222,0.102405173,414.1401395,0.131306322,0.346587378,8.667851459,0.034955001,6.766545618,0.008259161,1757285.022,6.780356525,16205.08934,0.042435141,46.57072237,95819.50652,1.414391821,21.22051488,281.5733544,5809.152698,19.40318277,0.070793224,0.01483282,0.341827888
2,-23.26,52.74,583787362.2,2.305109973,40,4.341995434,201.74,23.96073528,-68.26,270,16.90102361,37.27258399,0.089928652,388547838.3,0.245132409,939.075488,20.22311949,4.368873908,105.5185944,-2.403424285,5.18260619,0.639138437,0.775508708,0.446651136,1.18694981,0.420842575,0.125351549,3.665942234,-0.359631525,0.874204334,0.794592841,0.801254923,0.339822803,0.261304727,3.025149005,1.455436157,42682.77869,0.21983746,1.888211073,21.25497697,16.83233889,1.482703995,0.081524337,4.562652779,78669.81307,0.367262886,0.462310403,9.348916738,0.604742209,13.05147446,0.052339913,559.4384537,0.142278345,4.363292969,27.09766022,1803972.773,33483103.39,137578.0077,0.114049507,505.6520855,0.128599208,0.346154007,9.341237696,0.039712686,6.950082526,0.009357026,1792551.242,6.822762959,17752.34319,0.042245456,48.33502228,103009.2957,1.596939779,20.39468706,272.7333105,5279.593981,21.0457134,0.079495434,0.016365989,0.388260905
2,25.48,309.48,9207472350,4.256293568,157,5.276728787,972.48,94.55215112,-156.52,1129,64.8682622,212.4903616,0.90750575,8261098850,0.062599951,15228.54393,224.8458158,14.44377107,29839.94344,495.1839021,76.89197193,11.99969156,0.724450131,2.256696571,2.778302879,6.664914956,0.008507167,7.61470964,-0.185131842,0.864912747,0.405007945,0.470179466,0.376580281,0.017644174,5.088378971,22.22291587,10390.57833,0.061307988,25.71195498,239.4355052,1.815706467,0.013790378,0.007354894,5.060167724,124989.6803,0.731888536,0.831015254,0.337898656,0.8777597,214.2021658,0.006447883,1349.073636,0.044348246,45.25421783,305.2841552,7919.725411,1555061.547,53.46519331,0.008277273,10172.95477,0.334416659,0.598097479,190.2264117,0.005033807,7.120351917,0.149175416,7874.788265,7.742090491,19783.35673,0.097014808,11.92061542,12765.44463,24.45570841,232.419996,41.01157311,7483.145041,0.33136488,0.007403891,0.147411238,42.96237444
2,35.44,363.44,15295127340,4.368273252,185,3.865081729,1048.44,105.4586799,-169.56,1218,76.02118891,255.4937083,0.141053012,13723045160,0.057141278,17390.23873,287.2947049,16.34612382,28960.93554,-104.9406272,92.06346846,11.6690375,0.772134866,2.35602168,2.811906671,5.867095234,0.006890769,7.811649302,-0.190850797,0.87957478,0.373912272,0.445791447,0.360188998,0.016375791,5.202468871,25.93312649,11277.56552,0.056677159,28.36791014,296.2385158,1.673825675,0.01112468,0.006539211,5.091384235,150612.0094,0.752040936,0.849259515,0.264670871,0.88869847,265.6162077,0.005827664,1564.461893,0.043659808,45.44222519,329.5744426,7026.982084,2002338.73,37.36620545,0.008361114,12215.60095,0.340903663,0.604188619,206.340604,0.005101503,7.119964197,0.152929227,6984.223923,7.698825207,25433.74237,0.108546941,8.617744193,13388.82993,27.90853617,292.1476713,32.8167905,8345.752581,0.232453238,0.006546179,0.154787517,50.30978832
